,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
12637,No,Points,Letter,Low,more than 1,Yes,High,1,1,5,Yes,7.047299806420034
12638,No,Cash Back,Postcard,Medium,1,No,Medium,2,more than 1,5,No,6.727132278823764
12639,No,Air Miles,Postcard,High,1,No,High,more than 2,1,3,Yes,6.846145797350446
12640,No,Air Miles,Postcard,Low,more than 1,No,Medium,2,1,4,Yes,6.371184405464288
12641,No,Cash Back,Postcard,Low,more than 1,Yes,Medium,1,1,3,Yes,7.113752671461376
12642,No,Air Miles,Postcard,Low,1,No,High,2,1,4,Yes,6.969085534133743
12643,No,Cash Back,Postcard,Low,1,No,Low,more than 2,1,6,No,6.939253946041508
12644,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,No,7.079816040067031
12645,No,Cash Back,Postcard,Low,1,No,Low,1,1,3,No,6.836796190041643
12646,No,Air Miles,Letter,Medium,1,No,Low,1,1,3,Yes,6.8664123154477545
12647,No,Air Miles,Postcard,Medium,1,No,High,2,more than 1,3,No,6.9204246820828
12648,No,Cash Back,Postcard,Low,1,No,High,1,1,4,No,6.924858186881799
12649,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,Yes,7.095064377287131
12650,No,Points,Letter,High,1,Yes,High,more than 2,1,3,No,7.111919863698544
12651,No,Points,Letter,Medium,1,No,Medium,1,more than 1,2,Yes,7.127091591953393
12652,No,Points,Letter,High,1,No,High,2,1,5,No,7.425357887027151
12653,No,Air Miles,Letter,High,1,No,Low,2,1,2,Yes,6.646715137476777
12654,No,Air Miles,Postcard,Low,1,No,High,2,1,4,No,6.809315206168884
12655,No,Points,Postcard,High,1,No,Medium,2,more than 1,4,No,7.143420110850019
12656,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,2,Yes,7.03592859270512
12657,No,Air Miles,Letter,Low,1,Yes,High,2,1,2,Yes,6.719616836866618
12658,No,Cash Back,Letter,Medium,more than 1,No,Low,1,1,2,No,6.948897222313312
12659,No,Points,Postcard,Medium,more than 1,No,Medium,1,1,2,No,6.9263316645550725
12660,No,Cash Back,Letter,Medium,more than 1,Yes,Medium,2,1,5,Yes,6.992096427415888
12661,No,Cash Back,Postcard,Medium,1,No,Medium,2,more than 1,2,Yes,7.136085356983647
12662,No,Air Miles,Postcard,Medium,1,Yes,Medium,more than 2,more than 1,4,Yes,6.743764678872906
12663,No,Points,Postcard,Medium,more than 1,No,High,2,1,5,Yes,6.5722825426940075
12664,No,Points,Postcard,Medium,more than 1,Yes,High,2,1,3,No,6.923628628138427
12665,No,Cash Back,Postcard,High,more than 1,No,Medium,more than 2,1,2,No,7.013915474810528
12666,No,Air Miles,Letter,High,1,No,High,more than 2,1,5,Yes,6.875748482847051
12667,No,Cash Back,Postcard,Low,1,No,High,1,more than 1,3,Yes,6.911000009147026
12668,No,Cash Back,Postcard,High,1,No,Low,more than 2,more than 1,4,Yes,7.4394124123280605
12669,No,Air Miles,Letter,High,more than 1,No,High,2,1,5,Yes,7.0662536368028155
12670,No,Air Miles,Letter,Medium,1,Yes,Low,2,1,3,Yes,7.039222041724443
12671,No,Cash Back,Letter,Low,1,No,High,1,1,4,No,6.640529215097739
12672,No,Air Miles,Letter,High,more than 1,No,High,more than 2,1,4,No,7.027979776288506
12673,No,Air Miles,Letter,Medium,1,No,High,1,1,2,No,6.672349351095727
12674,No,Cash Back,Postcard,Low,1,Yes,High,2,1,3,No,7.052504762868335
12675,No,Points,Letter,Medium,more than 1,Yes,High,more than 2,1,3,Yes,6.827087375914682
12676,No,Air Miles,Postcard,Low,1,No,Medium,1,1,4,Yes,7.131298750317674
12677,No,Points,Letter,Medium,1,No,High,1,1,3,No,6.889336693458119
12678,No,Cash Back,Postcard,Medium,1,No,High,1,1,4,Yes,6.472732618631647
12679,No,Cash Back,Postcard,Medium,1,No,High,2,1,3,Yes,7.401231264413015
12680,No,Points,Letter,Low,1,No,Low,1,1,6,No,6.80211694695914
12681,No,Cash Back,Letter,Low,more than 1,No,Medium,more than 2,1,1,Yes,6.630023537383524
12682,No,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,5,Yes,7.042067616589731
12683,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,3,No,7.0587581525186645
12684,No,Cash Back,Letter,Low,1,Yes,Medium,2,1,2,No,6.798498293045188
12685,No,Cash Back,Postcard,Medium,1,No,High,2,more than 1,5,Yes,6.9858730582460895
12686,No,Points,Postcard,Medium,1,No,Low,2,more than 1,5,Yes,6.952011370236675
12687,No,Points,Postcard,Low,1,No,Medium,more than 2,1,5,No,7.011439390259019
12688,No,Air Miles,Postcard,Low,1,Yes,Low,1,1,4,Yes,7.425357887027151
12689,No,Points,Postcard,High,1,No,High,1,more than 1,4,No,7.1774006639477665
12690,No,Air Miles,Letter,Medium,1,No,High,2,1,3,Yes,7.0587581525186645
12691,No,Cash Back,Postcard,Medium,1,No,Low,2,more than 1,6,No,6.950814768442584
12692,No,Air Miles,Letter,High,1,No,High,1,1,3,Yes,6.652863029353347
12693,No,Cash Back,Letter,Medium,1,No,Low,1,1,4,No,7.028201432058005
12694,No,Cash Back,Letter,Low,1,No,Medium,more than 2,1,5,Yes,7.057036981697891
12695,No,Points,Letter,Medium,more than 1,No,High,1,1,2,No,7.246011637396851
12696,No,Cash Back,Postcard,High,more than 1,No,Medium,2,1,2,No,6.863280788880307
12697,No,Air Miles,Postcard,Medium,more than 1,No,Medium,1,more than 1,4,Yes,6.59338694126785
12698,No,Points,Postcard,Medium,1,No,High,2,more than 1,3,Yes,6.961532984662608
12699,No,Cash Back,Postcard,Medium,1,No,Low,1,1,3,No,7.304011448004991
12700,No,Cash Back,Letter,Low,1,Yes,High,2,1,3,Yes,6.881667944218819
12701,No,Air Miles,Letter,Medium,more than 1,No,Medium,2,more than 1,5,No,7.111919863698544
12702,No,Air Miles,Postcard,Medium,more than 1,No,High,more than 2,1,4,Yes,7.0346081699780605
12703,No,Points,Postcard,High,1,No,Low,more than 2,more than 1,2,Yes,6.751393823857714
12704,No,Air Miles,Postcard,High,1,No,High,1,1,3,Yes,7.081288329743012
12705,No,Points,Letter,High,1,No,Low,2,1,3,Yes,7.373060387446318
12706,Yes,Points,Letter,Medium,1,No,Low,2,1,4,Yes,6.823014050527046
12707,No,Air Miles,Postcard,Low,more than 1,Yes,High,2,1,3,Yes,6.740814824226485
12708,No,Cash Back,Letter,Low,1,No,Low,2,1,4,Yes,6.771076080066884
12709,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,3,Yes,7.468798618908745
12710,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,No,7.157930169347377
12711,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,6.639222025369117
12712,No,Air Miles,Letter,High,1,No,Low,2,1,4,Yes,6.972137537911405
12713,No,Cash Back,Postcard,Low,1,No,High,2,1,4,No,7.12568526324346
12714,No,Points,Letter,Medium,1,No,Low,more than 2,1,5,No,6.937799400330514
12715,No,Air Miles,Letter,High,more than 1,No,Medium,1,1,3,Yes,6.995308175989998
12716,No,Air Miles,Postcard,Low,1,No,Medium,2,1,3,Yes,7.0354886454916885
12717,No,Cash Back,Letter,Medium,1,No,High,1,1,3,Yes,6.876780474682707
12718,No,Points,Letter,Medium,1,No,High,2,1,3,Yes,6.837064538359368
12719,No,Points,Postcard,Medium,1,No,Medium,2,1,3,Yes,6.990486676579602
12720,No,Air Miles,Postcard,Medium,1,No,Low,1,1,3,Yes,6.699500340161678
12721,No,Air Miles,Letter,High,1,No,Medium,more than 2,more than 1,3,No,6.919930854912271
12722,No,Points,Postcard,High,more than 1,No,Low,2,1,3,Yes,6.542832126186909
12723,No,Cash Back,Postcard,High,1,No,High,1,1,3,Yes,7.247258631412542
12724,No,Cash Back,Letter,High,more than 1,No,Low,2,more than 1,5,Yes,6.673297967767654
12725,No,Air Miles,Letter,High,1,No,Low,2,more than 1,5,No,6.659614381150889
12726,No,Cash Back,Postcard,Low,1,Yes,Medium,more than 2,1,3,Yes,7.200611442707647
12727,No,Air Miles,Postcard,Low,1,No,High,more than 2,1,2,Yes,7.063476153978913
12728,No,Points,Postcard,Medium,1,Yes,Low,more than 2,more than 1,4,Yes,7.290292882446597
12729,No,Points,Letter,High,1,No,Medium,2,1,4,Yes,7.14401246944173
12730,No,Air Miles,Postcard,Low,1,No,High,1,1,3,Yes,6.4967749901858625
12731,No,Air Miles,Postcard,High,1,No,Medium,1,more than 1,6,No,6.871609832345784
12732,No,Points,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,7.074540096626962
12733,No,Air Miles,Postcard,Medium,1,Yes,Low,2,1,4,Yes,6.633318433280377
12734,No,Points,Postcard,Medium,1,No,Medium,more than 2,1,5,No,6.662174382548992
12735,No,Air Miles,Postcard,Medium,1,Yes,Medium,more than 2,1,4,Yes,7.032182857357189
12736,No,Points,Postcard,Medium,1,No,Medium,2,1,3,No,7.046864834686337
12737,No,Air Miles,Letter,Medium,1,No,Low,1,more than 1,3,No,6.96082199991883
12738,No,Cash Back,Postcard,Medium,1,Yes,High,2,1,5,Yes,6.428509068369469
12739,No,Air Miles,Postcard,Low,1,No,Low,2,1,3,No,7.101675971619444
12740,No,Air Miles,Postcard,Medium,1,Yes,Medium,1,1,3,No,6.4792773965649
12741,No,Points,Postcard,Low,1,No,Low,1,more than 1,5,Yes,6.941915130628842
12742,No,Air Miles,Postcard,High,1,No,High,2,1,1,No,6.995079107153812
12743,No,Points,Postcard,High,1,No,High,2,1,4,Yes,6.822741904655181
12744,No,Air Miles,Postcard,Medium,more than 1,Yes,Low,2,1,3,Yes,6.660254996163188
12745,No,Points,Letter,Medium,1,No,Medium,2,1,4,Yes,6.9360997519912795
12746,No,Air Miles,Letter,High,1,No,High,1,1,3,Yes,7.185765731737187
12747,No,Cash Back,Letter,Low,1,No,High,1,1,3,No,7.095686074540602
12748,No,Air Miles,Postcard,Low,1,No,High,1,1,3,Yes,6.8736812986483855
12749,No,Air Miles,Postcard,High,1,No,High,1,1,4,No,6.9411900550683745
12750,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,5,No,7.101264025166656
12751,No,Cash Back,Postcard,High,more than 1,No,High,2,more than 1,5,Yes,6.893402772757737
12752,No,Cash Back,Letter,Low,1,No,Medium,1,1,4,Yes,6.925595197110468
12753,No,Cash Back,Postcard,Medium,1,No,Low,1,1,3,Yes,6.457162043256225
12754,No,Points,Letter,Medium,1,No,Low,2,1,4,Yes,6.826545223556594
12755,No,Air Miles,Postcard,Medium,1,No,Medium,1,more than 1,1,Yes,6.7443536070406935
12756,No,Cash Back,Letter,Medium,1,No,High,1,1,5,Yes,7.095893221097532
12757,No,Points,Letter,Medium,1,No,Medium,1,1,3,Yes,6.80211694695914
12758,No,Points,Letter,Medium,1,No,Medium,2,1,3,No,6.56244409369372
12759,No,Points,Letter,Low,1,No,Medium,1,1,3,No,6.842950055616021
12760,No,Cash Back,Postcard,Medium,1,Yes,Low,2,1,4,Yes,6.957021520285055
12761,No,Points,Letter,High,1,No,Low,1,1,3,Yes,6.845081684454079
12762,Yes,Cash Back,Letter,Medium,more than 1,Yes,Low,2,1,1,Yes,7.104554854956745
12763,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,4,Yes,6.994620812003719
12764,No,Air Miles,Postcard,High,1,No,Low,1,1,3,Yes,6.840546529288687
12765,No,Cash Back,Letter,Medium,1,No,High,more than 2,1,6,No,6.85935253975397
12766,No,Cash Back,Letter,Medium,1,No,Low,1,1,4,Yes,7.061548752161554
12767,No,Points,Letter,High,1,No,High,1,more than 1,5,Yes,7.0936122455103305
12768,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,Yes,6.97166860472579
12769,No,Points,Postcard,Medium,1,No,High,2,1,4,Yes,6.956307319564303
12770,No,Air Miles,Letter,Low,1,No,High,1,1,4,No,6.678970847777841
12771,No,Cash Back,Postcard,Medium,1,No,Medium,2,more than 1,4,Yes,7.050556077613808
12772,No,Air Miles,Postcard,High,1,No,Low,more than 2,1,5,Yes,7.09153410677407
12773,No,Cash Back,Letter,Low,1,No,High,1,more than 1,3,Yes,6.870572487854421
12774,No,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,6.505036396541998
12775,No,Points,Postcard,Medium,1,No,High,2,1,2,Yes,6.986104245393113
12776,No,Cash Back,Letter,Medium,1,No,Low,2,more than 1,5,Yes,6.835990712752826
12777,No,Points,Letter,High,1,Yes,Low,1,1,2,Yes,7.027092661570758
12778,No,Air Miles,Postcard,Low,1,No,Low,1,1,4,Yes,7.465225910571172
12779,Yes,Air Miles,Postcard,Low,1,No,Low,2,more than 1,3,Yes,6.887552571664617
12780,No,Cash Back,Letter,Medium,more than 1,Yes,Low,2,1,3,Yes,7.042067616589731
12781,No,Cash Back,Postcard,High,1,No,High,2,1,4,No,6.837332814685591
12782,No,Air Miles,Postcard,Low,1,No,Medium,2,more than 1,3,Yes,7.4510964944248075
12783,No,Cash Back,Postcard,Low,1,No,Medium,1,1,2,No,7.119433352187069
12784,No,Points,Letter,Medium,1,No,Medium,2,more than 1,4,Yes,6.629032947901828
12785,No,Points,Letter,Medium,more than 1,No,Low,1,1,3,Yes,6.818377467830921
12786,No,Cash Back,Letter,Medium,1,No,Low,2,more than 1,5,No,7.068597804098967
12787,No,Points,Postcard,Low,1,No,High,1,1,3,No,6.8885724595653635
12788,No,Points,Letter,Medium,1,No,Medium,1,1,6,Yes,6.998737926694008
12789,No,Air Miles,Postcard,Low,more than 1,No,Medium,1,1,3,No,6.540669183743088
12790,No,Points,Letter,Medium,1,No,Medium,1,more than 1,4,No,7.143617602704121
12791,No,Cash Back,Postcard,Low,1,No,High,2,1,2,Yes,6.964371879401033
12792,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,2,Yes,6.968144578994921
12793,No,Air Miles,Postcard,High,1,No,High,1,1,4,Yes,7.069874128458572
12794,No,Cash Back,Letter,Medium,1,Yes,Medium,2,1,3,Yes,6.815639990074331
12795,No,Cash Back,Letter,Medium,1,No,High,2,1,3,Yes,7.039222041724443
12796,No,Cash Back,Postcard,Low,1,Yes,Low,2,1,3,Yes,6.781908569116162
12797,No,Points,Letter,Low,more than 1,No,Low,1,more than 1,4,No,6.946975992135418
12798,No,Cash Back,Postcard,Low,1,No,High,2,1,2,Yes,7.102705095925565
12799,No,Air Miles,Letter,Medium,1,No,Medium,2,1,2,Yes,7.1612340300924195
12800,No,Air Miles,Postcard,High,1,Yes,Medium,more than 2,1,3,Yes,6.887807641172441
12801,No,Air Miles,Letter,High,1,No,High,2,1,4,Yes,6.902993961880426
12802,Yes,Points,Letter,Low,1,No,Low,1,1,3,Yes,6.5988495700787295
12803,No,Cash Back,Letter,Medium,1,No,Medium,2,1,5,Yes,6.963189985870238
12804,No,Points,Postcard,High,1,No,Low,2,1,4,Yes,6.92951677076365
12805,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,4,Yes,6.965316389506668
12806,No,Points,Postcard,Medium,1,No,Medium,1,1,3,Yes,6.393590753950631
12807,No,Points,Letter,Low,1,No,Low,more than 2,1,5,No,7.183111701743281
12808,No,Air Miles,Postcard,High,1,No,Low,1,1,4,No,6.966967138613983
12809,No,Air Miles,Letter,Low,1,No,Low,2,1,2,Yes,6.827900053732672
12810,No,Cash Back,Letter,High,1,No,Low,1,1,6,Yes,7.346493963853227
12811,No,Cash Back,Letter,Low,1,No,Low,2,1,5,Yes,6.574727104763479
12812,No,Points,Letter,Medium,1,No,High,1,1,2,Yes,7.0019284489993865
12813,No,Points,Postcard,Low,1,No,High,more than 2,1,3,Yes,7.141443044172018
12814,No,Cash Back,Letter,Medium,1,No,Medium,2,1,4,Yes,6.833031732786201
12815,No,Cash Back,Postcard,Low,more than 1,No,High,more than 2,1,2,Yes,6.747586526829315
12816,No,Cash Back,Postcard,Low,more than 1,No,Medium,1,more than 1,2,Yes,7.1994916217619584
12817,Yes,Points,Letter,Medium,1,No,Low,1,more than 1,3,Yes,7.050556077613808
12818,No,Points,Letter,Medium,1,No,Medium,1,1,2,Yes,6.916219357394266
12819,No,Points,Postcard,Medium,more than 1,Yes,Medium,2,1,5,Yes,7.017058013872587
12820,No,Points,Letter,High,1,Yes,Medium,1,1,2,Yes,7.105991194590162
12821,No,Cash Back,Postcard,Medium,1,No,High,1,1,5,Yes,6.730122711674314
12822,No,Points,Letter,Medium,1,Yes,Medium,2,1,3,No,6.802394763324311
12823,No,Points,Letter,High,more than 1,No,Low,2,1,1,Yes,7.026426808699636
12824,No,Air Miles,Postcard,Medium,1,No,Low,more than 2,more than 1,1,Yes,7.218726540661867
12825,No,Air Miles,Postcard,Medium,1,No,High,1,1,1,No,6.9726062513017535
12826,No,Air Miles,Postcard,High,more than 1,No,High,2,1,3,Yes,6.990256500493881
12827,No,Cash Back,Letter,High,1,No,Medium,1,1,4,Yes,7.005108824238047
12828,No,Air Miles,Postcard,High,1,No,Medium,2,1,2,Yes,6.430928424388276
12829,No,Air Miles,Postcard,Medium,1,No,Medium,2,more than 1,3,Yes,7.067959030522473
12830,No,Air Miles,Letter,High,1,Yes,Low,2,1,3,No,6.6283720093450516
12831,No,Air Miles,Postcard,Medium,more than 1,No,Medium,1,more than 1,4,Yes,7.094027355520442
12832,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,No,6.604282520624032
12833,No,Points,Letter,Low,1,No,Low,2,1,3,Yes,6.953922959827144
12834,No,Cash Back,Postcard,High,1,Yes,High,1,more than 1,4,Yes,6.576469569048224
12835,No,Cash Back,Letter,Low,more than 1,No,High,1,1,5,Yes,6.988874330266929
12836,No,Cash Back,Letter,Low,1,No,High,1,1,1,Yes,7.101675971619444
12837,No,Points,Letter,Low,1,Yes,Low,2,1,5,Yes,7.238317227063617
12838,No,Cash Back,Postcard,High,1,No,Low,2,1,6,Yes,6.942881080957511
12839,No,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,7.02442658578583
12840,No,Cash Back,Letter,Low,1,Yes,Medium,2,1,4,Yes,7.243334259626135
12841,No,Air Miles,Postcard,Low,1,No,Low,2,1,2,Yes,6.853826936956581
12842,No,Points,Postcard,High,more than 1,No,Medium,1,1,4,No,6.763884908562435
12843,No,Cash Back,Letter,High,1,No,Medium,1,1,3,Yes,6.972840525638071
12844,No,Points,Postcard,Medium,1,No,High,1,1,3,Yes,6.775366090936392
12845,No,Air Miles,Postcard,High,1,No,High,2,1,5,Yes,7.0873648282726185
12846,No,Cash Back,Postcard,Low,more than 1,No,High,1,more than 1,2,Yes,7.517928376248826
12847,No,Air Miles,Postcard,Low,1,Yes,Low,1,more than 1,3,Yes,6.838405200847344
12848,No,Cash Back,Postcard,Medium,more than 1,No,Low,2,1,4,Yes,7.2236603103776575
12849,No,Points,Postcard,High,1,Yes,High,more than 2,1,4,No,7.153638317265837
12850,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,3,Yes,7.443078374348516
12851,No,Cash Back,Letter,Medium,1,Yes,High,2,more than 1,2,Yes,7.123874215359383
12852,No,Air Miles,Letter,Medium,more than 1,Yes,Low,2,more than 1,3,Yes,6.80211694695914
12853,No,Cash Back,Postcard,High,1,No,Medium,1,1,4,No,6.678027599790912
12854,No,Air Miles,Postcard,Medium,1,No,Medium,more than 2,1,3,Yes,6.394844148725125
12855,No,Cash Back,Postcard,High,1,No,Medium,2,more than 1,3,No,6.673297967767654
12856,No,Points,Letter,Medium,1,No,High,1,1,4,No,6.873422599901632
12857,No,Points,Letter,Medium,1,No,Low,more than 2,1,2,Yes,6.887552571664617
12858,No,Points,Postcard,Medium,1,No,Low,1,1,4,Yes,6.828170799639294
12859,No,Points,Postcard,Medium,1,No,Medium,1,1,5,No,6.8630193851407455
12860,Yes,Points,Letter,Medium,1,No,Low,more than 2,1,3,No,6.994162306722876
12861,No,Air Miles,Letter,Medium,more than 1,No,Medium,1,1,4,Yes,6.52172508351258
12862,No,Air Miles,Letter,Low,1,No,Low,1,1,4,No,6.8713505970883375
12863,No,Points,Letter,High,1,No,Medium,1,1,3,Yes,6.610696044717759
12864,No,Air Miles,Postcard,Medium,1,No,Medium,more than 2,1,4,No,7.136682075052074
12865,No,Cash Back,Letter,Low,more than 1,No,High,1,1,3,Yes,7.157735484249907
12866,No,Cash Back,Postcard,High,1,Yes,Medium,1,1,4,Yes,6.96082199991883
12867,No,Points,Postcard,Medium,1,Yes,High,1,more than 1,3,No,6.861973086327009
12868,No,Points,Postcard,Low,1,No,Low,2,more than 1,2,Yes,7.1284959456800365
12869,No,Air Miles,Letter,Medium,1,No,Medium,1,1,4,Yes,6.976814814913632
12870,Yes,Cash Back,Postcard,Low,more than 1,No,Low,2,1,5,No,6.815639990074331
12871,No,Points,Letter,Medium,1,No,Low,2,1,2,No,7.127493037161514
12872,No,Cash Back,Postcard,High,1,No,Low,1,1,3,Yes,6.639222025369117
12873,No,Points,Letter,Low,more than 1,No,Low,more than 2,1,5,Yes,7.1569563646156364
12874,No,Points,Postcard,Medium,1,Yes,High,2,more than 1,4,Yes,7.068172000388042
12875,No,Air Miles,Letter,High,1,Yes,Medium,1,1,3,No,6.706556666418494
12876,No,Points,Postcard,Medium,1,No,Low,2,1,5,No,6.550365794105536
12877,No,Air Miles,Letter,Medium,more than 1,No,Medium,more than 2,more than 1,3,Yes,7.092365880579563
12878,No,Points,Letter,Medium,1,No,High,2,1,6,No,6.672665656649527
12879,No,Cash Back,Letter,Low,1,No,High,1,1,3,No,6.698268054115413
12880,No,Points,Postcard,Medium,1,No,Medium,1,1,4,Yes,7.0284230387071105
12881,No,Cash Back,Letter,Medium,1,No,Medium,1,more than 1,3,No,6.464588303689961
12882,No,Points,Postcard,Low,1,No,Medium,2,1,3,Yes,7.1681946150400435
12883,No,Air Miles,Postcard,Medium,more than 1,Yes,High,2,1,1,Yes,7.1508975168030355
12884,No,Cash Back,Postcard,Medium,1,Yes,Low,2,more than 1,3,No,6.9228901665664075
12885,No,Cash Back,Postcard,Low,1,No,Low,1,1,4,Yes,6.618738983517219
12886,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,7.271703706887368
12887,No,Cash Back,Letter,Medium,1,No,High,2,1,4,No,7.04141166379481
12888,No,Air Miles,Postcard,High,more than 1,No,Low,more than 2,1,4,No,7.091326055176523
12889,No,Cash Back,Postcard,Low,1,No,Low,1,1,4,No,6.990256500493881
12890,Yes,Points,Letter,Medium,1,No,Low,2,1,3,Yes,7.096514403434516
12891,No,Air Miles,Postcard,Medium,more than 1,No,Low,more than 2,1,2,Yes,6.938041971587009
12892,No,Air Miles,Letter,Medium,1,Yes,Low,1,1,3,No,6.93707133331619
12893,No,Cash Back,Letter,Medium,1,No,Low,1,more than 1,4,Yes,6.481577129276431
12894,No,Points,Postcard,High,more than 1,No,High,2,1,5,Yes,7.29776828253138
12895,No,Cash Back,Postcard,High,more than 1,No,High,2,1,1,Yes,7.165107001626084
12896,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,1,No,6.972137537911405
12897,No,Cash Back,Letter,Medium,more than 1,No,Low,1,1,4,No,6.558906771292869
12898,No,Points,Postcard,Medium,1,No,Medium,2,1,4,Yes,6.914979124071457
12899,No,Cash Back,Postcard,Medium,1,No,Medium,2,more than 1,5,No,7.132697212237726
12900,No,Points,Postcard,Medium,1,Yes,Medium,2,1,4,No,6.8867869725459405
12901,No,Air Miles,Postcard,High,1,Yes,Medium,more than 2,1,4,Yes,7.219092841032263
12902,No,Air Miles,Letter,Medium,1,Yes,High,1,1,5,Yes,6.984021634435587
12903,No,Points,Postcard,High,1,No,Medium,1,1,2,No,6.925595197110468
12904,No,Points,Postcard,Medium,1,No,High,more than 2,1,4,No,6.903998230104425
12905,No,Cash Back,Letter,Medium,more than 1,No,Medium,1,1,2,Yes,6.826545223556594
12906,No,Air Miles,Letter,Medium,1,Yes,Medium,1,1,3,Yes,7.187090109946089
12907,No,Points,Letter,Medium,1,No,High,1,1,1,Yes,7.127091591953393
12908,No,Cash Back,Postcard,Low,1,No,Low,2,1,4,Yes,6.955354257781416
12909,No,Air Miles,Letter,High,1,No,Low,2,1,4,No,7.080867896690782
12910,No,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,3,Yes,6.941673497185597
12911,No,Air Miles,Letter,Medium,1,No,Low,1,1,4,No,7.004655103722096
12912,No,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,6.96082199991883
12913,No,Points,Postcard,High,1,No,Medium,more than 2,1,4,No,7.04141166379481
12914,No,Air Miles,Postcard,Low,more than 1,No,High,more than 2,1,3,Yes,6.700115914203892
12915,No,Points,Postcard,Low,more than 1,No,High,more than 2,1,5,Yes,7.167809184316444
12916,No,Points,Letter,Medium,1,No,High,more than 2,more than 1,3,Yes,7.094027355520442
12917,No,Points,Postcard,Low,more than 1,No,Low,more than 2,1,3,No,6.902742737158593
12918,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,No,6.853299093186078
12919,No,Points,Letter,High,1,No,High,2,1,3,Yes,6.950335726517255
12920,No,Points,Postcard,Medium,1,No,High,more than 2,more than 1,5,Yes,6.77078942390898
12921,Yes,Points,Postcard,Low,1,No,Low,2,1,5,No,6.843216757844566
12922,No,Air Miles,Postcard,Medium,1,No,High,1,1,4,Yes,7.0486035875695165
12923,No,Air Miles,Postcard,Medium,1,Yes,High,more than 2,more than 1,2,No,7.200051688984663
12924,No,Points,Postcard,Medium,1,No,High,2,1,4,Yes,6.827358341910108
12925,No,Air Miles,Letter,Medium,1,No,High,more than 2,more than 1,3,No,6.517301928494411
12926,No,Points,Letter,Low,1,No,Medium,more than 2,1,4,Yes,6.99117688712121
12927,No,Cash Back,Postcard,Low,1,No,Medium,1,1,3,No,7.0896600822797495
12928,No,Cash Back,Letter,Medium,1,Yes,Low,more than 2,1,4,Yes,7.00397413672268
12929,No,Points,Postcard,Medium,1,No,Low,more than 2,1,2,Yes,7.269094329047746
12930,No,Points,Letter,High,1,No,Low,more than 2,1,4,Yes,6.899723107284872
12931,No,Points,Letter,Medium,1,No,Medium,2,1,5,Yes,7.0381254301439915
12932,No,Points,Postcard,High,1,No,Medium,2,1,4,Yes,7.19911806927349
12933,No,Cash Back,Letter,Medium,1,No,High,1,more than 1,5,No,6.952011370236675
12934,No,Cash Back,Letter,Medium,1,No,High,2,1,4,Yes,6.9191896566078
12935,Yes,Air Miles,Letter,Medium,1,No,Low,1,more than 1,2,No,6.874198495453294
12936,No,Cash Back,Postcard,Low,1,Yes,Medium,1,1,3,No,6.872646101868569
12937,No,Air Miles,Letter,Low,more than 1,Yes,Medium,2,1,3,Yes,6.938041971587009
12938,No,Cash Back,Postcard,High,1,No,High,1,1,4,No,6.558197802812269
12939,No,Cash Back,Letter,Low,1,No,Low,2,1,6,No,6.961769867288376
12940,Yes,Points,Postcard,High,more than 1,No,Medium,2,1,3,Yes,7.207674669098396
12941,No,Air Miles,Letter,High,1,No,High,1,1,4,No,6.9975959829819265
12942,No,Points,Postcard,High,1,Yes,High,2,more than 1,3,Yes,6.861973086327009
12943,No,Air Miles,Postcard,Medium,1,No,Low,1,more than 1,4,Yes,6.984253249954862
12944,No,Points,Letter,Medium,more than 1,No,High,2,1,3,Yes,7.237778191923443
12945,No,Cash Back,Letter,High,1,No,Medium,2,1,4,Yes,7.21890970761906
12946,No,Cash Back,Letter,Medium,more than 1,No,Medium,more than 2,1,3,Yes,7.093819822054926
12947,No,Cash Back,Letter,Medium,1,Yes,High,2,1,6,No,6.63430478877708
12948,No,Cash Back,Letter,Low,1,No,High,1,more than 1,4,Yes,7.174341388139183
12949,No,Air Miles,Postcard,High,1,No,Low,1,1,3,Yes,6.505784060128229
